product_id,total_revenue,cumsum_revenue,cumsum_percent,abc_class
19634,900.0,2497643.6391563416,31.62013022921765,A
21195,900.0,2498543.6391563416,31.631524215437363,A
23646,900.0,2499443.6391563416,31.64291820165707,A
28943,900.0,2500343.6391563416,31.654312187876783,A
3122,900.0,2501243.6391563416,31.665706174096492,A
24314,900.0,2502143.6391563416,31.6771001603162,A
28787,900.0,2503043.6391563416,31.688494146535916,A
21054,900.0,2503943.6391563416,31.69988813275563,A
3745,900.0,2504843.6391563416,31.711282118975337,A
20228,900.0,2505743.6391563416,31.722676105195045,A
28083,900.0,2506643.6391563416,31.734070091414758,A
28199,900.0,2507543.6391563416,31.745464077634466,A
110,900.0,2508443.6391563416,31.75685806385418,A
2796,900.0,2509343.6391563416,31.76825205007389,A
8726,900.0,2510243.6391563416,31.779646036293602,A
19640,900.0,2511143.6391563416,31.79104002251331,A
21503,900.0,2512043.6391563416,31.802434008733023,A
8777,900.0,2512943.6391563416,31.81382799495274,A
1315,900.0,2513843.6391563416,31.825221981172447,A
3687,900.0,2514743.6391563416,31.836615967392156,A
17998,900.0,2515643.6391563416,31.848009953611868,A
8764,900.0,2516543.6391563416,31.859403939831576,A
8640,900.0,2517443.6391563416,31.870797926051285,A
8655,900.0,2518343.6391563416,31.882191912271,A
25348,900.0,2519243.6391563416,31.893585898490713,A
24177,900.0,2520143.6391563416,31.90497988471042,A
7443,900.0,2521043.6391563416,31.91637387093013,A
19856,900.0,2521943.6391563416,31.927767857149842,A
8799,900.0,2522843.6391563416,31.939161843369558,A
23888,900.0,2523743.6391563416,31.950555829589266,A
3463,900.0,2524643.6391563416,31.96194981580898,A
28542,900.0,2525543.6391563416,31.973343802028687,A
4047,900.0,2526443.6391563416,31.984737788248395,A
8843,900.0,2527343.6391563416,31.996131774468108,A
17518,900.0,2528243.6391563416,32.00752576068782,A
7804,900.0,2529143.6391563416,32.01891974690753,A
1425,900.0,2530043.6391563416,32.030313733127244,A
27238,900.0,2530943.6391563416,32.04170771934695,A
872,900.0,2531843.6391563416,32.05310170556666,A
8822,900.0,2532743.6391563416,32.06449569178637,A
23921,900.0,2533643.6391563416,32.075889678006085,A
785,900.0,2534543.6391563416,32.087283664225794,A
24361,900.0,2535443.6391563416,32.09867765044551,A
22927,900.0,2536343.6391563416,32.11007163666522,A
24337,900.0,2537243.6391563416,32.12146562288493,A
7970,900.0,2538143.6391563416,32.13285960910464,A
3269,900.0,2539043.6391563416,32.14425359532435,A
8492,900.0,2539943.6391563416,32.15564758154406,A
23880,900.0,2540843.6391563416,32.16704156776377,A
8529,900.0,2541743.6391563416,32.17843555398348,A
7816,900.0,2542643.6391563416,32.18982954020319,A
8538,900.0,2543543.6391563416,32.20122352642291,A
8490,900.0,2544443.6391563416,32.212617512642616,A
8548,900.0,2545343.6391563416,32.224011498862325,A
8533,900.0,2546243.6391563416,32.23540548508203,A
20101,900.0,2547143.6391563416,32.24679947130175,A
3977,900.0,2548043.6391563416,32.258193457521465,A
24445,900.0,2548943.6391563416,32.26958744374117,A
4022,900.0,2549843.6391563416,32.28098142996088,A
3624,900.0,2550743.6391563416,32.29237541618059,A
12909,900.0,2551643.6391563416,32.3037694024003,A
7228,900.0,2552543.6391563416,32.31516338862001,A
20979,900.0,2553443.6391563416,32.32655737483972,A
21533,900.0,2554343.6391563416,32.33795136105944,A
22709,900.0,2555243.6391563416,32.34934534727915,A
15068,900.0,2556143.6391563416,32.360739333498856,A
20456,900.0,2557043.6391563416,32.372133319718564,A
20441,900.0,2557943.6391563416,32.38352730593828,A
4020,900.0,2558843.6391563416,32.39492129215799,A
7976,900.0,2559743.6391563416,32.406315278377704,A
23999,900.0,2560643.6391563416,32.41770926459741,A
24001,900.0,2561543.6391563416,32.42910325081712,A
15354,900.0,2562443.6391563416,32.44049723703683,A
20366,900.0,2563343.6391563416,32.451891223256546,A
20204,900.0,2564243.6391563416,32.463285209476254,A
21231,900.0,2565143.6391563416,32.47467919569596,A
2425,900.0,2566043.6391563416,32.48607318191568,A
17094,900.0,2566943.6391563416,32.49746716813539,A
21260,900.0,2567843.6391563416,32.508861154355095,A
8264,900.0,2568743.6391563416,32.52025514057481,A
8386,900.0,2569643.6391563416,32.53164912679452,A
24071,900.0,2570543.6391563416,32.54304311301423,A
10464,900.0,2571443.6391563416,32.554437099233944,A
10453,900.0,2572343.6391563416,32.56583108545365,A
15967,900.0,2573243.6391563416,32.57722507167337,A
20171,900.0,2574143.6391563416,32.58861905789308,A
18375,900.0,2575043.6391563416,32.600013044112785,A
3192,900.0,2575943.6391563416,32.611407030332494,A
7264,900.0,2576843.6391563416,32.6228010165522,A
1357,900.0,2577743.6391563416,32.63419500277192,A
21114,900.0,2578643.6391563416,32.64558898899163,A
7834,900.0,2579543.6391563416,32.65698297521134,A
7921,900.0,2580443.6391563416,32.66837696143105,A
23803,900.0,2581343.6391563416,32.67977094765076,A
23801,900.0,2582243.6391563416,32.69116493387047,A
8429,900.0,2583143.6391563416,32.70255892009018,A
8419,900.0,2584043.6391563416,32.7139529063099,A
3978,900.0,2584943.6391563416,32.72534689252961,A
23742,900.0,2585843.6391563416,32.736740878749316,A
8435,900.0,2586743.6391563416,32.748134864969025,A
24410,900.0,2587643.6391563416,32.75952885118873,A
20131,900.0,2588543.6391563416,32.77092283740845,A
24022,900.0,2589443.6391563416,32.78231682362816,A
28252,900.0,2590343.6391563416,32.79371080984787,A
28218,900.0,2591243.6391563416,32.80510479606758,A
8252,899.9400329589844,2592143.5791893005,32.816498023105474,A
19414,899.9400329589844,2593043.5192222595,32.82789125014336,A
7786,899.9400329589844,2593943.4592552185,32.83928447718125,A
8762,899.9400329589844,2594843.3992881775,32.85067770421914,A
7741,899.9400329589844,2595743.3393211365,32.86207093125703,A
20026,899.9400329589844,2596643.2793540955,32.873464158294915,A
20260,899.9400329589844,2597543.2193870544,32.88485738533281,A
20062,899.9400329589844,2598443.1594200134,32.8962506123707,A
16095,899.9099807739257,2599343.0694007874,32.907643458948385,A
3177,899.9099807739257,2600242.9793815613,32.91903630552607,A
16952,899.9099807739257,2601142.889362335,32.93042915210376,A
3329,899.9099807739257,2602042.799343109,32.94182199868145,A
19897,899.9099807739257,2602942.709323883,32.95321484525913,A
19890,899.9099807739257,2603842.619304657,32.964607691836825,A
21721,899.9099807739257,2604742.529285431,32.97600053841451,A
23923,899.9099807739257,2605642.439266205,32.987393384992195,A
5628,899.9099807739257,2606542.3492469788,32.99878623156988,A
21561,899.9099807739257,2607442.2592277527,33.01017907814757,A
19934,899.9099807739257,2608342.1692085266,33.02157192472526,A
20148,899.9099807739257,2609242.0791893005,33.03296477130294,A
19914,899.9099807739257,2610141.9891700745,33.044357617880635,A
24333,899.9099807739257,2611041.8991508484,33.05575046445831,A
22014,899.8799743652344,2611941.7791252136,33.06714293115533,A
18736,899.8799743652344,2612841.659099579,33.07853539785234,A
7310,899.850025177002,2613741.509124756,33.08992748539309,A
22535,899.850025177002,2614641.359149933,33.10131957293384,A
16206,899.850025177002,2615541.20917511,33.11271166047459,A
6966,899.8200302124023,2616441.0292053223,33.12410336827954,A
24278,899.6999816894531,2617340.7291870117,33.13549355627204,A
5452,899.6999816894531,2618240.429168701,33.14688374426453,A
16482,899.6999816894531,2619140.1291503906,33.15827393225702,A
14260,899.6999816894531,2620039.82913208,33.169664120249514,A
20363,899.5499725341795,2620939.3791046143,33.1810524091284,A
8823,899.5499725341795,2621838.9290771484,33.19244069800729,A
16296,899.399963378906,2622738.3290405273,33.20382708777256,A
14488,899.2500114440917,2623637.5790519714,33.21521157914864,A
21846,899.2500114440917,2624536.8290634155,33.226596070524714,A
13493,897.0,2625433.8290634155,33.23795207679036,A
19330,897.0,2626330.8290634155,33.249308083056,A
21299,897.0,2627227.8290634155,33.260664089321644,A
19815,897.0,2628124.8290634155,33.27202009558729,A
27545,897.0,2629021.8290634155,33.28337610185294,A
14329,897.0,2629918.8290634155,33.29473210811859,A
7796,897.0,2630815.8290634155,33.30608811438423,A
28365,896.8500137329102,2631712.6790771484,33.31744222182603,A
28553,895.6799697875977,2632608.359046936,33.328781516529396,A
7803,895.5,2633503.859046936,33.34011853281801,A
19056,895.5,2634399.359046936,33.351455549106625,A
20120,895.5,2635294.859046936,33.36279256539523,A
16796,894.0,2636188.859046936,33.37411059170681,A
3975,894.0,2637082.859046936,33.385428618018395,A
7562,894.0,2637976.859046936,33.39674664432997,A
8099,894.0,2638870.859046936,33.40806467064155,A
20316,894.0,2639764.859046936,33.41938269695313,A
19094,894.0,2640658.859046936,33.430700723264714,A
19421,894.0,2641552.859046936,33.44201874957629,A
24415,894.0,2642446.859046936,33.45333677588787,A
20206,894.0,2643340.859046936,33.46465480219945,A
19422,894.0,2644234.859046936,33.47597282851103,A
24424,894.0,2645128.859046936,33.48729085482261,A
18879,894.0,2646022.859046936,33.49860888113419,A
24433,894.0,2646916.859046936,33.50992690744577,A
19508,894.0,2647810.859046936,33.521244933757345,A
19552,894.0,2648704.859046936,33.53256296006892,A
3871,894.0,2649598.859046936,33.5438809863805,A
5375,894.0,2650492.859046936,33.555199012692086,A
20414,894.0,2651386.859046936,33.566517039003664,A
3748,894.0,2652280.859046936,33.57783506531524,A
20891,893.9400329589844,2653174.799079895,33.589152332444996,A
21146,893.9400329589844,2654068.739112854,33.60046959957476,A
17716,893.8799743652344,2654962.6190872192,33.61178610636364,A
28285,892.620002746582,2655855.239089966,33.623086661931126,A
23799,892.5,2656747.739089966,33.63438569826567,A
18024,892.5,2657640.239089966,33.645684734600216,A
23288,892.5,2658532.739089966,33.656983770934765,A
21005,891.4800109863281,2659424.219100952,33.66826989422401,A
12932,891.4800109863281,2660315.6991119385,33.679556017513264,A
20691,891.0,2661206.6991119385,33.690836063870776,A
20730,891.0,2662097.6991119385,33.70211611022829,A
5056,891.0,2662988.6991119385,33.71339615658581,A
906,891.0,2663879.6991119385,33.72467620294332,A
17430,891.0,2664770.6991119385,33.73595624930083,A
8550,891.0,2665661.6991119385,33.74723629565835,A
22630,891.0,2666552.6991119385,33.75851634201586,A
7281,891.0,2667443.6991119385,33.76979638837337,A
4428,891.0,2668334.6991119385,33.78107643473089,A
787,891.0,2669225.6991119385,33.792356481088405,A
23282,891.0,2670116.6991119385,33.80363652744592,A
3175,891.0,2671007.6991119385,33.81491657380343,A
21527,891.0,2671898.6991119385,33.82619662016094,A
902,891.0,2672789.6991119385,33.837476666518455,A
1139,891.0,2673680.6991119385,33.84875671287597,A
8616,891.0,2674571.6991119385,33.86003675923349,A
12,891.0,2675462.6991119385,33.871316805591,A
4482,891.0,2676353.6991119385,33.88259685194851,A
30,891.0,2677244.6991119385,33.893876898306026,A
20779,891.0,2678135.6991119385,33.90515694466354,A
8117,891.0,2679026.6991119385,33.91643699102105,A
791,891.0,2679917.6991119385,33.92771703737857,A
17237,891.0,2680808.6991119385,33.93899708373608,A
18438,891.0,2681699.6991119385,33.95027713009359,A
19265,888.0,2682587.6991119385,33.96151919649704,A
27911,888.0,2683475.6991119385,33.97276126290049,A
5044,888.0,2684363.6991119385,33.98400332930394,A
3789,888.0,2685251.6991119385,33.995245395707386,A
5141,888.0,2686139.6991119385,34.00648746211083,A
4257,888.0,2687027.6991119385,34.01772952851429,A
8250,888.0,2687915.6991119385,34.02897159491773,A
797,888.0,2688803.6991119385,34.040213661321175,A
6545,888.0,2689691.6991119385,34.05145572772463,A
3142,888.0,2690579.6991119385,34.06269779412808,A
21075,888.0,2691467.6991119385,34.073939860531524,A
6323,888.0,2692355.6991119385,34.08518192693497,A
23647,888.0,2693243.6991119385,34.09642399333842,A
4981,888.0,2694131.6991119385,34.107666059741874,A
19807,888.0,2695019.6991119385,34.118908126145314,A
19864,888.0,2695907.6991119385,34.13015019254876,A
4617,887.9400329589844,2696795.6391448975,34.14139149977039,A
8524,887.7600402832031,2697683.3991851807,34.152630528287496,A
18902,886.5,2698569.8991851807,34.163853604713914,A
2956,886.5,2699456.3991851807,34.175076681140325,A
20269,885.0,2700341.3991851807,34.18628076758971,A
7256,885.0,2701226.3991851807,34.1974848540391,A
19878,885.0,2702111.3991851807,34.20868894048847,A
14347,885.0,2702996.3991851807,34.21989302693786,A
2197,885.0,2703881.3991851807,34.231097113387236,A
8217,882.780029296875,2704764.1792144775,34.24227309504151,A
8201,882.780029296875,2705646.9592437744,34.25344907669579,A
8180,882.780029296875,2706529.7392730713,34.264625058350056,A
3124,882.0,2707411.7392730713,34.27579116484537,A
3158,882.0,2708293.7392730713,34.28695727134069,A
3475,882.0,2709175.7392730713,34.298123377836006,A
22246,882.0,2710057.7392730713,34.30928948433132,A
17593,882.0,2710939.7392730713,34.32045559082664,A
17815,882.0,2711821.7392730713,34.33162169732196,A
20386,882.0,2712703.7392730713,34.342787803817274,A
22480,882.0,2713585.7392730713,34.35395391031259,A
4819,882.0,2714467.7392730713,34.36512001680791,A
7506,882.0,2715349.7392730713,34.376286123303224,A
22323,882.0,2716231.7392730713,34.38745222979854,A
3935,882.0,2717113.7392730713,34.39861833629386,A
4716,882.0,2717995.7392730713,34.409784442789174,A
4704,882.0,2718877.7392730713,34.42095054928449,A
19237,882.0,2719759.7392730713,34.4321166557798,A
3118,882.0,2720641.7392730713,34.443282762275125,A
21133,882.0,2721523.7392730713,34.454448868770434,A
3764,882.0,2722405.7392730713,34.46561497526576,A
17150,882.0,2723287.7392730713,34.47678108176107,A
19554,882.0,2724169.7392730713,34.48794718825639,A
27860,882.0,2725051.7392730713,34.4991132947517,A
13375,882.0,2725933.7392730713,34.510279401247026,A
19447,882.0,2726815.7392730713,34.521445507742335,A
5137,882.0,2727697.7392730713,34.53261161423766,A
4207,882.0,2728579.7392730713,34.54377772073297,A
4195,882.0,2729461.7392730713,34.55494382722829,A
22623,881.9099807739257,2730343.649253845,34.56610879408158,A
26172,881.9099807739257,2731225.559234619,34.57727376093487,A
2070,881.5499725341795,2732107.1092071533,34.588434170089364,A
1566,881.5499725341795,2732988.6591796875,34.599594579243856,A
21733,879.9899597167969,2733868.6491394043,34.61073523865996,A
20711,876.3599853515625,2734745.009124756,34.621829942656184,A
9967,876.0,2735621.009124756,34.63292008924338,A
12764,876.0,2736497.009124756,34.64401023583056,A
13398,876.0,2737373.009124756,34.65510038241774,A
2393,875.9700164794921,2738248.9791412354,34.666190149414014,A
17329,875.9400329589844,2739124.9191741943,34.677279536819384,A
15463,875.8799743652344,2740000.7991485596,34.68836816388387,A
22077,875.7000274658203,2740876.4991760254,34.699454512823365,A
26795,875.7000274658202,2741752.199203491,34.71054086176286,A
7944,873.0,2742625.199203491,34.72159302839598,A
22233,872.399963378906,2743497.59916687,34.73263759857466,A
19929,871.3200073242185,2744368.9191741943,34.74366849652623,A
5997,871.1999816894531,2745240.119155884,34.7546978749551,A
3759,870.9600219726562,2746111.0791778564,34.76572421549763,A
8276,870.8399963378906,2746981.9191741943,34.77674903651746,A
24013,870.0,2747851.9191741943,34.787763223196514,A
8120,870.0,2748721.9191741943,34.79877740987556,A
16195,870.0,2749591.9191741943,34.80979159655462,A
24143,870.0,2750461.9191741943,34.82080578323367,A
25667,870.0,2751331.9191741943,34.83181996991272,A
5620,870.0,2752201.9191741943,34.84283415659178,A
17706,870.0,2753071.9191741943,34.85384834327083,A
24007,869.969970703125,2753941.8891448975,34.864862149779455,A
1215,869.8200073242188,2754811.7091522217,34.87587405775399,A
8471,869.6999816894531,2755681.409133911,34.88688444620582,A
3161,867.870002746582,2756549.2791366577,34.89787166715226,A
15820,867.0,2757416.2791366577,34.90884787387725,A
13935,867.0,2758283.2791366577,34.91982408060223,A
2003,864.0,2759147.2791366577,34.93076230737316,A
9459,864.0,2760011.2791366577,34.94170053414408,A
99,864.0,2760875.2791366577,34.952638760915,A
26361,864.0,2761739.2791366577,34.963576987685926,A
14786,864.0,2762603.2791366577,34.974515214456844,A
5856,864.0,2763467.2791366577,34.98545344122777,A
13496,864.0,2764331.2791366577,34.996391667998694,A
19503,863.9099807739257,2765195.1891174316,35.007328755127595,A
9772,863.9099807739257,2766059.0990982056,35.01826584225649,A
8288,862.9200439453125,2766922.019142151,35.029190396800296,A
17200,861.0,2767783.019142151,35.04009064361715,A
6601,860.9400329589843,2768643.95917511,35.050990131252185,A
27147,860.280029296875,2769504.2392044067,35.06188126325097,A
1918,858.0,2770362.2392044067,35.07274353011376,A
20631,858.0,2771220.2392044067,35.08360579697655,A
5324,857.9400329589844,2772078.1792373657,35.09446730465752,A
14041,857.6400146484375,2772935.819252014,35.10532501411127,A
757,856.8000183105469,2773792.6192703247,35.11617208922424,A
16835,855.0,2774647.6192703247,35.12699637613297,A
4041,855.0,2775502.6192703247,35.137820663041694,A
23863,855.0,2776357.6192703247,35.14864494995042,A
1490,855.0,2777212.6192703247,35.159469236859145,A
3659,855.0,2778067.6192703247,35.170293523767874,A
18919,855.0,2778922.6192703247,35.1811178106766,A
16041,855.0,2779777.6192703247,35.19194209758532,A
13164,855.0,2780632.6192703247,35.20276638449405,A
1803,855.0,2781487.6192703247,35.21359067140277,A
28831,855.0,2782342.6192703247,35.2244149583115,A
16043,855.0,2783197.6192703247,35.23523924522022,A
13834,854.9099807739257,2784052.5292510986,35.24606239248693,A
19103,854.850025177002,2784907.3792762756,35.25688478071669,A
20980,854.5499725341795,2785761.92924881,35.267703370284586,A
17037,853.6200256347656,2786615.5492744446,35.27851018673898,A
4747,853.1999816894531,2787468.749256134,35.28931168544345,A
20617,851.6999816894532,2788320.4492378235,35.300094194170896,A
19639,850.5,2789170.9492378235,35.310861511148524,A
8187,849.719970703125,2790020.6692085266,35.32161895296719,A
24296,846.719970703125,2790867.3891792297,35.332338414831796,A
20277,846.0,2791713.3891792297,35.34304876187833,A
28870,844.3799972534179,2792557.769176483,35.35373859971489,A
11742,840.2099647521973,2793397.9791412354,35.36437564500383,A
23793,840.0,2794237.9791412354,35.37501003214223,A
19837,840.0,2795077.9791412354,35.385644419280624,A
23862,840.0,2795917.9791412354,35.396278806419026,A
8829,840.0,2796757.9791412354,35.40691319355742,A
12704,840.0,2797597.9791412354,35.41754758069582,A
2984,840.0,2798437.9791412354,35.42818196783421,A
1684,840.0,2799277.9791412354,35.438816354972616,A
9676,840.0,2800117.9791412354,35.44945074211101,A
12716,840.0,2800957.9791412354,35.46008512924941,A
23732,840.0,2801797.9791412354,35.4707195163878,A
12978,840.0,2802637.9791412354,35.4813539035262,A
3506,840.0,2803477.9791412354,35.491988290664594,A
21859,840.0,2804317.9791412354,35.50262267780299,A
24300,840.0,2805157.9791412354,35.51325706494139,A
1401,840.0,2805997.9791412354,35.52389145207979,A
5062,840.0,2806837.9791412354,35.53452583921818,A
8657,840.0,2807677.9791412354,35.54516022635658,A
1172,839.9400329589844,2808517.9191741943,35.55579385431316,A
20287,839.9400329589844,2809357.8592071533,35.56642748226973,A
20322,839.9400329589844,2810197.7992401123,35.5770611102263,A
20025,839.9400329589844,2811037.7392730713,35.58769473818288,A
20030,839.9400329589844,2811877.6793060303,35.59832836613946,A
20028,839.9400329589844,2812717.6193389893,35.608961994096035,A
20119,839.9400329589844,2813557.5593719482,35.61959562205261,A
8343,839.9400329589844,2814397.499404907,35.63022925000919,A
3409,839.9400329589844,2815237.439437866,35.64086287796576,A
24449,839.9400329589844,2816077.379470825,35.65149650592234,A
19895,839.9400329589844,2816917.319503784,35.66213013387891,A
27412,839.8799743652344,2817757.1994781494,35.67276300149461,A
16681,839.8799743652344,2818597.0794525146,35.68339586911031,A
24979,839.8799743652344,2819436.95942688,35.69402873672601,A
19391,839.8799743652344,2820276.839401245,35.70466160434171,A
8508,839.8799743652344,2821116.7193756104,35.71529447195741,A
8068,839.8799743652344,2821956.5993499756,35.725927339573104,A
20146,839.7600402832031,2822796.359390259,35.73655868882516,A
21452,839.7600402832031,2823636.119430542,35.747190038077214,A
8567,839.6999816894531,2824475.8194122314,35.7578206269884,A
23968,839.6999816894531,2825315.519393921,35.768451215899574,A
18675,839.6999816894531,2826155.2193756104,35.77908180481075,A
1008,839.6999816894531,2826994.9193573,35.789712393721935,A
20279,839.6999816894531,2827834.6193389893,35.80034298263311,A
21277,839.3999633789062,2828674.019302368,35.810969773317076,A
4919,839.3999633789062,2829513.419265747,35.821596564001034,A
28699,839.3999633789062,2830352.819229126,35.83222335468499,A
20197,839.3999633789062,2831192.219192505,35.842850145368956,A
24383,839.3999633789062,2832031.619155884,35.85347693605292,A
14343,839.3999633789062,2832871.0191192627,35.86410372673688,A
20054,839.3999633789062,2833710.4190826416,35.874730517420836,A
20202,839.3999633789062,2834549.8190460205,35.8853573081048,A
15140,839.3999633789062,2835389.2190093994,35.895984098788766,A
2065,839.3999633789062,2836228.6189727783,35.906610889472724,A
15437,839.3999633789062,2837068.018936157,35.91723768015668,A
27160,839.1600036621094,2837907.1789398193,35.92786143295431,A
27825,836.6999816894531,2838743.878921509,35.93845404191141,A
20356,836.5499725341795,2839580.428894043,35.94904475175492,A
20357,836.5499725341795,2840416.978866577,35.959635461598424,A
24350,836.0399780273438,2841253.0188446045,35.97021971491928,A
21143,835.8000183105469,2842088.818862915,35.9808009303538,A
24156,834.9600219726562,2842923.7788848877,35.99137151144754,A
27472,834.0,2843757.7788848877,36.001929938677804,A
27872,834.0,2844591.7788848877,36.01248836590807,A
6289,834.0,2845425.7788848877,36.023046793138334,A
20411,834.0,2846259.7788848877,36.0336052203686,A
7340,834.0,2847093.7788848877,36.044163647598864,A
18306,834.0,2847927.7788848877,36.05472207482913,A
6881,834.0,2848761.7788848877,36.0652805020594,A
8248,834.0,2849595.7788848877,36.07583892928966,A
1356,834.0,2850429.7788848877,36.086397356519925,A
21445,834.0,2851263.7788848877,36.0969557837502,A
24216,834.0,2852097.7788848877,36.107514210980455,A
17517,834.0,2852931.7788848877,36.11807263821073,A
24431,834.0,2853765.7788848877,36.12863106544099,A
23817,834.0,2854599.7788848877,36.13918949267125,A
18579,834.0,2855433.7788848877,36.14974791990152,A
16078,834.0,2856267.7788848877,36.16030634713179,A
1418,834.0,2857101.7788848877,36.17086477436205,A
28237,833.8799743652344,2857935.658859253,36.18142168206962,A
16077,833.3999633789062,2858769.058822632,36.19197251284545,A
8193,833.1299972534179,2859602.1888198853,36.20251992585427,A
839,831.870002746582,2860434.058822632,36.21305138735191,A
27087,831.6000366210938,2861265.658859253,36.22357943108255,A
26940,831.6000137329102,2862097.258872986,36.23410747452342,A
20666,830.7000160217285,2862927.9588890076,36.244624124007046,A
14509,829.5,2863757.4588890076,36.25512558130622,A
3755,828.0,2864585.4588890076,36.26560804862835,A
13086,828.0,2865413.4588890076,36.27609051595048,A
373,828.0,2866241.4588890076,36.28657298327262,A
21552,828.0,2867069.4588890076,36.29705545059475,A
23178,828.0,2867897.4588890076,36.30753791791689,A
12738,828.0,2868725.4588890076,36.318020385239016,A
14389,828.0,2869553.4588890076,36.32850285256115,A
3862,828.0,2870381.4588890076,36.338985319883285,A
1269,828.0,2871209.4588890076,36.34946778720542,A
4789,828.0,2872037.4588890076,36.359950254527554,A
21204,828.0,2872865.4588890076,36.37043272184969,A
5621,828.0,2873693.4588890076,36.38091518917182,A
21500,828.0,2874521.4588890076,36.39139765649396,A
3123,828.0,2875349.4588890076,36.40188012381609,A
5145,828.0,2876177.4588890076,36.412362591138226,A
4838,827.6999816894531,2877005.158870697,36.42284126023314,A
12940,827.3999633789062,2877832.558834076,36.43331613110084,A
12901,827.3999633789062,2878659.958797455,36.44379100196854,A
21338,826.9199752807616,2879486.8787727356,36.454259796194265,A
21504,826.5,2880313.3787727356,36.46472327353936,A
22527,826.1999816894531,2881139.578754425,36.47518295265725,A
27176,825.0,2881964.578754425,36.48562744002531,A
17201,825.0,2882789.578754425,36.49607192739339,A
1450,825.0,2883614.578754425,36.50651641476145,A
12184,825.0,2884439.578754425,36.51696090212952,A
52,825.0,2885264.578754425,36.52740538949759,A
28109,825.0,2886089.578754425,36.53784987686566,A
26751,825.0,2886914.578754425,36.548294364233726,A
19549,824.5500183105469,2887739.1287727356,36.558733154840496,A
26558,823.1999816894531,2888562.328754425,36.56915485400432,A
27139,823.1999816894531,2889385.5287361145,36.57957655316813,A
11286,822.3599853515625,2890207.888721466,36.58998761799117,A
8175,822.0,2891029.888721466,36.60039412540518,A
13777,820.4400329589843,2891850.328754425,36.610780883660325,A
19486,820.1699752807616,2892670.498729706,36.6211642229894,A
13150,819.0,2893489.498729706,36.63153275044934,A
2692,818.9099807739257,2894308.4087104797,36.64190013826725,A
25601,818.9099807739257,2895127.3186912537,36.65226752608516,A
15256,817.6200256347656,2895944.9387168884,36.66261858309077,A
1681,817.5,2896762.4387168884,36.67296812057367,A
8142,817.0199890136719,2897579.458705902,36.68331158112484,A
18166,816.120002746582,2898395.5787086487,36.693643647863645,A
14978,816.0,2899211.5787086487,36.70397419536952,A
28644,816.0,2900027.5787086487,36.714304742875385,A
15154,816.0,2900843.5787086487,36.72463529038126,A
4813,816.0,2901659.5787086487,36.73496583788713,A
27358,816.0,2902475.5787086487,36.745296385393,A
4744,816.0,2903291.5787086487,36.75562693289887,A
21563,816.0,2904107.5787086487,36.765957480404744,A
1695,816.0,2904923.5787086487,36.77628802791062,A
19113,815.8799743652344,2905739.458683014,36.786617055893785,A
28982,815.6400146484375,2906555.0986976624,36.796943045990616,A
28588,813.6900329589843,2907368.7887306213,36.80724434934912,A
6854,811.9800109863281,2908180.7687416077,36.81752400385563,A
21177,810.3600082397461,2908991.1287498474,36.82778314915217,A
13587,810.0,2909801.1287498474,36.83803773674991,A
5073,810.0,2910611.1287498474,36.84829232434765,A
16807,810.0,2911421.1287498474,36.85854691194539,A
23870,810.0,2912231.1287498474,36.86880149954313,A
9938,810.0,2913041.1287498474,36.879056087140874,A
22399,810.0,2913851.1287498474,36.88931067473861,A
18777,810.0,2914661.1287498474,36.899565262336345,A
15861,810.0,2915471.1287498474,36.90981984993409,A
16182,810.0,2916281.1287498474,36.92007443753183,A
19576,810.0,2917091.1287498474,36.93032902512957,A
21270,810.0,2917901.1287498474,36.94058361272731,A
2039,810.0,2918711.1287498474,36.950838200325045,A
20797,810.0,2919521.1287498474,36.96109278792279,A
22791,810.0,2920331.1287498474,36.97134737552053,A
19494,810.0,2921141.1287498474,36.981601963118266,A
11572,810.0,2921951.1287498474,36.99185655071601,A
24284,810.0,2922761.1287498474,37.00211113831375,A
26320,810.0,2923571.1287498474,37.012365725911486,A
3662,810.0,2924381.1287498474,37.02262031350922,A
27606,810.0,2925191.1287498474,37.032874901106965,A
20821,810.0,2926001.1287498474,37.04312948870471,A
20079,810.0,2926811.1287498474,37.05338407630245,A
6664,810.0,2927621.1287498474,37.06363866390019,A
23424,810.0,2928431.1287498474,37.07389325149792,A
28671,810.0,2929241.1287498474,37.084147839095664,A
19655,810.0,2930051.1287498474,37.09440242669341,A
8709,810.0,2930861.1287498474,37.10465701429115,A
20044,809.969970703125,2931671.0987205505,37.114911221718444,A
8571,809.9400329589844,2932481.0387535095,37.12516505013437,A
21540,809.9400329589844,2933290.9787864685,37.13541887855028,A
22400,809.9099807739258,2934100.8887672424,37.145672326506,A
22382,809.9099807739258,2934910.7987480164,37.15592577446172,A
13036,809.9099807739258,2935720.7087287903,37.16617922241743,A
19841,809.9099807739258,2936530.618709564,37.17643267037315,A
20190,809.9099807739258,2937340.528690338,37.186686118328865,A
19811,809.9099807739258,2938150.438671112,37.196939566284584,A
24197,809.9099807739258,2938960.348651886,37.207193014240296,A
8846,809.9099807739258,2939770.25863266,37.217446462196015,A
2411,809.9099807739258,2940580.168613434,37.22769991015173,A
20387,809.9099807739258,2941390.0785942078,37.23795335810745,A
22564,809.9099807739258,2942199.9885749817,37.24820680606316,A
20138,809.9099807739258,2943009.8985557556,37.25846025401888,A
14085,809.9099807739258,2943819.8085365295,37.26871370197459,A
